Column1,date,client_id,province,incident_type,status
INC601316,2025/04/24,CL1256,Free State,Hijacking,escalated
INC601317,2025/09/23,CL1332,North West,Trespass,in_progress
INC601318,2025/08/18,CL1217,Limpopo,Assault,resolved
INC601319,2025/06/01,CL1354,Mpumalanga,VIP Threat,reported
INC601320,2025/05/31,CL1146,KwaZulu-Natal,VIP Threat,in_progress
INC601321,2025/05/01,CL1325,North West,Theft,reported
INC601322,2025/07/27,CL1335,North West,Theft,escalated
INC601323,2025/09/18,CL1165,Western Cape,Theft,in_progress
INC601324,2025/07/23,CL1242,Limpopo,Suspicious Vehicle,in_progress
INC601325,2025/05/20,CL1338,North West,Accident,reported
INC601326,2025/06/15,CL1190,Western Cape,Assault,escalated
INC601327,2025/06/18,CL1078,Gauteng,VIP Threat,escalated
INC601328,2025/07/02,CL1354,Mpumalanga,Accident,escalated
INC601329,2025/09/27,CL1295,Free State,Alarm Trigger,in_progress
INC601330,2025/05/16,CL1089,Gauteng,VIP Threat,reported
INC601331,2025/07/13,CL1105,KwaZulu-Natal,Theft,resolved
INC601332,2025/05/23,CL1216,Limpopo,Hijacking,escalated
INC601333,2025/08/30,CL1350,Mpumalanga,Suspicious Vehicle,resolved
INC601334,2025/08/31,CL1283,Free State,Vandalism,escalated
INC601335,2025/06/05,CL1311,North West,Protest,reported
INC601336,2025/09/18,CL1328,North West,Protest,resolved
INC601337,2025/09/12,CL1273,Free State,Assault,resolved
INC601338,2025/05/26,CL1059,Gauteng,Trespass,in_progress
INC601339,2025/06/11,CL1045,Gauteng,VIP Threat,in_progress
INC601340,2025/05/31,CL1398,Mpumalanga,Hijacking,resolved
INC601341,2025/08/18,CL1298,Free State,VIP Threat,escalated
INC601342,2025/09/30,CL1159,Western Cape,Theft,in_progress
INC601343,2025/08/15,CL1160,Western Cape,VIP Threat,in_progress
INC601344,2025/06/09,CL1306,North West,Hijacking,resolved
INC601345,2025/07/11,CL1276,Free State,Trespass,reported
INC601346,2025/05/26,CL1063,Gauteng,Suspicious Vehicle,reported
INC601347,2025/08/23,CL1263,Free State,Vandalism,in_progress
INC601348,2025/07/30,CL1095,Gauteng,Alarm Trigger,escalated
INC601349,2025/07/16,CL1260,Free State,VIP Threat,in_progress
INC601350,2025/08/19,CL1144,KwaZulu-Natal,VIP Threat,escalated
INC601351,2025/05/30,CL1324,North West,Assault,in_progress
INC601352,2025/08/25,CL1127,KwaZulu-Natal,Assault,resolved
INC601353,2025/07/23,CL1215,Limpopo,Alarm Trigger,escalated
INC601354,2025/08/14,CL1234,Limpopo,Protest,escalated
INC601355,2025/08/28,CL1084,Gauteng,Protest,escalated
INC601356,2025/04/16,CL1137,KwaZulu-Natal,Suspicious Vehicle,reported
INC601357,2025/04/11,CL1183,Western Cape,VIP Threat,in_progress
INC601358,2025/07/21,CL1013,Gauteng,Suspicious Vehicle,reported
INC601359,2025/04/11,CL1321,North West,Vandalism,in_progress
INC601360,2025/06/28,CL1009,Gauteng,Hijacking,resolved
INC601361,2025/06/04,CL1103,KwaZulu-Natal,VIP Threat,reported
INC601362,2025/06/21,CL1043,Gauteng,Alarm Trigger,in_progress
INC601363,2025/05/04,CL1277,Free State,Hijacking,reported
INC601364,2025/05/28,CL1348,North West,Vandalism,resolved
INC601365,2025/04/16,CL1301,North West,Theft,reported
INC601366,2025/05/07,CL1117,KwaZulu-Natal,Alarm Trigger,in_progress
INC601367,2025/06/19,CL1031,Gauteng,Alarm Trigger,resolved
INC601368,2025/04/24,CL1030,Gauteng,Theft,in_progress
INC601369,2025/09/23,CL1096,Gauteng,Suspicious Vehicle,escalated
INC601370,2025/04/07,CL1137,KwaZulu-Natal,Hijacking,resolved
INC601371,2025/09/29,CL1012,Gauteng,Theft,in_progress
INC601372,2025/09/03,CL1364,Mpumalanga,Assault,in_progress
INC601373,2025/05/17,CL1243,Limpopo,Hijacking,resolved
INC601374,2025/07/27,CL1209,Limpopo,Theft,reported
INC601375,2025/08/18,CL1244,Limpopo,Vandalism,reported
INC601376,2025/05/20,CL1381,Mpumalanga,Trespass,resolved
INC601377,2025/07/18,CL1163,Western Cape,Trespass,reported
INC601378,2025/08/14,CL1385,Mpumalanga,Alarm Trigger,escalated
INC601379,2025/06/20,CL1374,Mpumalanga,Accident,in_progress
INC601380,2025/07/05,CL1286,Free State,Trespass,resolved
INC601381,2025/04/18,CL1110,KwaZulu-Natal,Alarm Trigger,resolved
INC601382,2025/04/15,CL1131,KwaZulu-Natal,VIP Threat,reported
INC601383,2025/05/23,CL1166,Western Cape,Alarm Trigger,escalated
INC601384,2025/06/15,CL1244,Limpopo,Protest,reported
INC601385,2025/08/14,CL1278,Free State,Alarm Trigger,resolved
INC601386,2025/07/21,CL1366,Mpumalanga,Hijacking,reported
INC601387,2025/04/29,CL1243,Limpopo,Assault,resolved
INC601388,2025/05/09,CL1102,KwaZulu-Natal,Suspicious Vehicle,resolved
INC601389,2025/04/18,CL1293,Free State,Suspicious Vehicle,resolved
INC601390,2025/05/16,CL1077,Gauteng,VIP Threat,resolved
INC601391,2025/07/02,CL1137,KwaZulu-Natal,Trespass,in_progress
INC601392,2025/05/03,CL1106,KwaZulu-Natal,Theft,resolved
INC601393,2025/06/08,CL1354,Mpumalanga,Theft,reported
INC601394,2025/07/19,CL1333,North West,Vandalism,reported
INC601395,2025/08/06,CL1035,Gauteng,Vandalism,escalated
INC601396,2025/07/20,CL1199,Western Cape,Vandalism,resolved
INC601397,2025/07/23,CL1013,Gauteng,Vandalism,reported
INC601398,2025/06/20,CL1328,North West,Trespass,resolved
INC601399,2025/06/07,CL1388,Mpumalanga,Trespass,in_progress
INC601400,2025/08/29,CL1360,Mpumalanga,Accident,reported
INC601401,2025/04/22,CL1387,Mpumalanga,Assault,resolved
INC601402,2025/06/06,CL1234,Limpopo,Trespass,escalated
INC601403,2025/05/26,CL1078,Gauteng,Assault,in_progress
INC601404,2025/04/17,CL1220,Limpopo,Suspicious Vehicle,escalated
INC601405,2025/09/19,CL1295,Free State,Trespass,resolved
INC601406,2025/07/26,CL1023,Gauteng,Vandalism,in_progress
INC601407,2025/06/18,CL1232,Limpopo,Suspicious Vehicle,escalated
INC601408,2025/04/16,CL1237,Limpopo,Protest,escalated
INC601409,2025/05/26,CL1018,Gauteng,Protest,in_progress
INC601410,2025/04/29,CL1246,Limpopo,Hijacking,reported
INC601411,2025/08/03,CL1355,Mpumalanga,VIP Threat,escalated
INC601412,2025/09/08,CL1044,Gauteng,Assault,reported
INC601413,2025/09/26,CL1161,Western Cape,VIP Threat,resolved
INC601414,2025/04/21,CL1161,Western Cape,VIP Threat,reported
INC601415,2025/07/27,CL1204,Limpopo,Vandalism,in_progress
INC601416,2025/08/17,CL1370,Mpumalanga,Vandalism,resolved
INC601417,2025/04/06,CL1359,Mpumalanga,Hijacking,reported
INC601418,2025/08/25,CL1210,Limpopo,Suspicious Vehicle,in_progress
INC601419,2025/06/22,CL1217,Limpopo,Hijacking,resolved
INC601420,2025/07/05,CL1004,Gauteng,Theft,in_progress
INC601421,2025/09/25,CL1268,Free State,Trespass,escalated
INC601422,2025/05/27,CL1193,Western Cape,Alarm Trigger,reported
INC601423,2025/05/29,CL1126,KwaZulu-Natal,Accident,escalated
INC601424,2025/05/10,CL1048,Gauteng,Assault,resolved
INC601425,2025/09/10,CL1120,KwaZulu-Natal,Alarm Trigger,resolved
INC601426,2025/05/14,CL1004,Gauteng,Protest,reported
INC601427,2025/08/05,CL1271,Free State,VIP Threat,reported
INC601428,2025/09/05,CL1223,Limpopo,Hijacking,resolved
INC601429,2025/04/13,CL1396,Mpumalanga,Vandalism,reported
INC601430,2025/09/13,CL1061,Gauteng,Trespass,reported
INC601431,2025/06/16,CL1340,North West,Vandalism,resolved
INC601432,2025/05/27,CL1265,Free State,Suspicious Vehicle,reported
INC601433,2025/07/21,CL1101,KwaZulu-Natal,Hijacking,resolved
INC601434,2025/05/16,CL1142,KwaZulu-Natal,Accident,reported
INC601435,2025/08/10,CL1387,Mpumalanga,Suspicious Vehicle,resolved
INC601436,2025/07/21,CL1099,Gauteng,VIP Threat,escalated
INC601437,2025/04/24,CL1009,Gauteng,Trespass,in_progress
INC601438,2025/05/26,CL1212,Limpopo,Alarm Trigger,resolved
INC601439,2025/09/09,CL1289,Free State,Suspicious Vehicle,escalated
INC601440,2025/05/05,CL1315,North West,VIP Threat,escalated
INC601441,2025/05/24,CL1286,Free State,Accident,resolved
INC601442,2025/08/16,CL1222,Limpopo,Trespass,in_progress
INC601443,2025/08/22,CL1341,North West,Suspicious Vehicle,in_progress
INC601444,2025/05/20,CL1288,Free State,Hijacking,in_progress
INC601445,2025/09/14,CL1233,Limpopo,Protest,reported
INC601446,2025/06/06,CL1326,North West,VIP Threat,escalated
INC601447,2025/07/22,CL1248,Limpopo,Accident,resolved
INC601448,2025/05/17,CL1082,Gauteng,Theft,resolved
INC601449,2025/08/09,CL1045,Gauteng,Suspicious Vehicle,resolved
INC601450,2025/06/04,CL1071,Gauteng,Suspicious Vehicle,reported
INC601451,2025/09/23,CL1002,Gauteng,Accident,reported
INC601452,2025/05/14,CL1250,Free State,Theft,escalated
INC601453,2025/04/09,CL1242,Limpopo,Protest,reported
INC601454,2025/10/02,CL1348,North West,Protest,in_progress
INC601455,2025/07/29,CL1326,North West,Hijacking,reported
INC601456,2025/07/15,CL1339,North West,Suspicious Vehicle,in_progress
INC601457,2025/09/16,CL1099,Gauteng,Protest,escalated
INC601458,2025/05/16,CL1155,Western Cape,Suspicious Vehicle,escalated
INC601459,2025/07/19,CL1138,KwaZulu-Natal,VIP Threat,reported
INC601460,2025/06/08,CL1172,Western Cape,VIP Threat,escalated
INC601461,2025/05/15,CL1347,North West,Accident,reported
INC601462,2025/05/18,CL1262,Free State,VIP Threat,in_progress
INC601463,2025/09/24,CL1057,Gauteng,Accident,escalated
INC601464,2025/07/04,CL1152,Western Cape,Suspicious Vehicle,escalated
INC601465,2025/08/10,CL1266,Free State,Theft,escalated
INC601466,2025/04/26,CL1179,Western Cape,Protest,resolved
INC601467,2025/05/26,CL1293,Free State,Trespass,resolved
INC601468,2025/08/25,CL1213,Limpopo,Trespass,escalated
INC601469,2025/04/28,CL1379,Mpumalanga,Hijacking,resolved
INC601470,2025/05/03,CL1306,North West,Vandalism,escalated
INC601471,2025/10/01,CL1358,Mpumalanga,Alarm Trigger,in_progress
INC601472,2025/05/28,CL1133,KwaZulu-Natal,Trespass,resolved
INC601473,2025/09/12,CL1296,Free State,Vandalism,resolved
INC601474,2025/07/04,CL1349,North West,Trespass,in_progress
INC601475,2025/08/07,CL1143,KwaZulu-Natal,Vandalism,resolved
INC601476,2025/07/19,CL1070,Gauteng,Theft,escalated
INC601477,2025/10/01,CL1130,KwaZulu-Natal,Alarm Trigger,reported
INC601478,2025/09/10,CL1317,North West,Trespass,escalated
INC601479,2025/08/11,CL1397,Mpumalanga,Accident,in_progress
INC601480,2025/05/28,CL1069,Gauteng,Accident,in_progress
INC601481,2025/09/28,CL1074,Gauteng,Hijacking,resolved
INC601482,2025/05/26,CL1270,Free State,Suspicious Vehicle,in_progress
INC601483,2025/04/09,CL1359,Mpumalanga,Theft,escalated
INC601484,2025/09/08,CL1052,Gauteng,Suspicious Vehicle,escalated
INC601485,2025/05/22,CL1308,North West,Alarm Trigger,resolved
INC601486,2025/06/16,CL1129,KwaZulu-Natal,Theft,in_progress
INC601487,2025/07/02,CL1268,Free State,Trespass,reported
INC601488,2025/04/22,CL1128,KwaZulu-Natal,Assault,reported
INC601489,2025/07/30,CL1230,Limpopo,Accident,resolved
INC601490,2025/06/09,CL1141,KwaZulu-Natal,Assault,in_progress
INC601491,2025/06/01,CL1263,Free State,Hijacking,escalated
INC601492,2025/09/07,CL1183,Western Cape,Protest,resolved
INC601493,2025/05/05,CL1327,North West,Alarm Trigger,resolved
INC601494,2025/06/17,CL1028,Gauteng,Accident,escalated
INC601495,2025/08/24,CL1190,Western Cape,Alarm Trigger,resolved
INC601496,2025/09/19,CL1139,KwaZulu-Natal,Suspicious Vehicle,reported
INC601497,2025/04/22,CL1199,Western Cape,Alarm Trigger,escalated
INC601498,2025/04/30,CL1384,Mpumalanga,Vandalism,in_progress
INC601499,2025/06/16,CL1160,Western Cape,Theft,in_progress
INC601500,2025/06/28,CL1114,KwaZulu-Natal,Theft,escalated
INC601501,2025/09/03,CL1344,North West,Theft,in_progress
INC601502,2025/05/12,CL1265,Free State,Suspicious Vehicle,reported
INC601503,2025/05/31,CL1306,North West,Vandalism,reported
INC601504,2025/05/05,CL1348,North West,Protest,in_progress
INC601505,2025/05/16,CL1180,Western Cape,Trespass,escalated
INC601506,2025/07/09,CL1219,Limpopo,Theft,resolved
INC601507,2025/09/08,CL1098,Gauteng,Accident,escalated
INC601508,2025/05/25,CL1092,Gauteng,Trespass,escalated
INC601509,2025/09/08,CL1062,Gauteng,Theft,resolved
INC601510,2025/06/27,CL1315,North West,Hijacking,reported
INC601511,2025/06/04,CL1239,Limpopo,Protest,reported
INC601512,2025/05/18,CL1193,Western Cape,Alarm Trigger,escalated
INC601513,2025/04/09,CL1086,Gauteng,Assault,reported
INC601514,2025/06/11,CL1220,Limpopo,VIP Threat,in_progress
INC601515,2025/07/24,CL1350,Mpumalanga,Vandalism,resolved
INC601516,2025/07/27,CL1365,Mpumalanga,Vandalism,reported
INC601517,2025/07/08,CL1127,KwaZulu-Natal,Accident,resolved
INC601518,2025/04/09,CL1265,Free State,Accident,resolved
INC601519,2025/07/14,CL1148,KwaZulu-Natal,Assault,escalated
INC601520,2025/06/16,CL1114,KwaZulu-Natal,Hijacking,in_progress
INC601521,2025/09/04,CL1313,North West,Suspicious Vehicle,resolved
INC601522,2025/08/03,CL1113,KwaZulu-Natal,VIP Threat,escalated
INC601523,2025/09/18,CL1184,Western Cape,Assault,in_progress
INC601524,2025/06/24,CL1089,Gauteng,Alarm Trigger,resolved
INC601525,2025/09/11,CL1157,Western Cape,Hijacking,reported
INC601526,2025/09/24,CL1239,Limpopo,Accident,reported
INC601527,2025/05/18,CL1056,Gauteng,Theft,in_progress
INC601528,2025/09/17,CL1072,Gauteng,Alarm Trigger,resolved
INC601529,2025/06/02,CL1144,KwaZulu-Natal,Alarm Trigger,reported
INC601530,2025/08/30,CL1377,Mpumalanga,Theft,in_progress
INC601531,2025/05/18,CL1248,Limpopo,Theft,in_progress
INC601532,2025/05/14,CL1390,Mpumalanga,VIP Threat,reported
INC601533,2025/07/17,CL1213,Limpopo,VIP Threat,resolved
INC601534,2025/04/30,CL1327,North West,VIP Threat,reported
INC601535,2025/08/03,CL1313,North West,Protest,in_progress
INC601536,2025/05/09,CL1375,Mpumalanga,Hijacking,escalated
INC601537,2025/09/10,CL1341,North West,Hijacking,reported
INC601538,2025/08/19,CL1278,Free State,VIP Threat,in_progress
INC601539,2025/09/18,CL1242,Limpopo,Assault,escalated
INC601540,2025/08/28,CL1114,KwaZulu-Natal,Theft,resolved
INC601541,2025/09/17,CL1185,Western Cape,VIP Threat,escalated
INC601542,2025/05/23,CL1338,North West,VIP Threat,reported
INC601543,2025/04/29,CL1346,North West,Protest,resolved
INC601544,2025/04/12,CL1024,Gauteng,Alarm Trigger,reported
INC601545,2025/06/07,CL1223,Limpopo,VIP Threat,reported
INC601546,2025/09/29,CL1336,North West,Assault,resolved
INC601547,2025/09/30,CL1102,KwaZulu-Natal,Trespass,resolved
INC601548,2025/04/13,CL1293,Free State,Assault,resolved
INC601549,2025/08/16,CL1065,Gauteng,Suspicious Vehicle,reported
INC601550,2025/06/08,CL1364,Mpumalanga,Vandalism,reported
INC601551,2025/04/06,CL1134,KwaZulu-Natal,VIP Threat,reported
INC601552,2025/06/23,CL1054,Gauteng,Theft,resolved
INC601553,2025/10/02,CL1097,Gauteng,Trespass,in_progress
INC601554,2025/08/12,CL1262,Free State,Accident,reported
INC601555,2025/06/01,CL1063,Gauteng,Theft,reported
INC601556,2025/09/12,CL1332,North West,Trespass,reported
INC601557,2025/05/20,CL1023,Gauteng,Theft,escalated
INC601558,2025/05/02,CL1111,KwaZulu-Natal,Alarm Trigger,in_progress
INC601559,2025/06/17,CL1002,Gauteng,Suspicious Vehicle,resolved
INC601560,2025/06/17,CL1020,Gauteng,Protest,escalated
INC601561,2025/07/11,CL1012,Gauteng,Assault,resolved
INC601562,2025/05/30,CL1089,Gauteng,Suspicious Vehicle,resolved
INC601563,2025/08/02,CL1302,North West,Suspicious Vehicle,reported
INC601564,2025/07/01,CL1160,Western Cape,Assault,resolved
INC601565,2025/05/29,CL1308,North West,Vandalism,resolved
INC601566,2025/09/12,CL1391,Mpumalanga,Suspicious Vehicle,escalated
INC601567,2025/08/04,CL1157,Western Cape,Trespass,escalated
INC601568,2025/07/16,CL1203,Limpopo,Suspicious Vehicle,escalated
INC601569,2025/08/16,CL1122,KwaZulu-Natal,Protest,reported
INC601570,2025/09/05,CL1124,KwaZulu-Natal,Assault,in_progress
INC601571,2025/07/01,CL1264,Free State,Alarm Trigger,in_progress
INC601572,2025/06/03,CL1117,KwaZulu-Natal,Accident,resolved
INC601573,2025/06/12,CL1153,Western Cape,Protest,in_progress
INC601574,2025/09/23,CL1182,Western Cape,Trespass,resolved
INC601575,2025/06/02,CL1338,North West,Theft,reported
INC601576,2025/09/28,CL1179,Western Cape,Theft,escalated
INC601577,2025/06/12,CL1084,Gauteng,Alarm Trigger,reported
INC601578,2025/07/06,CL1000,Gauteng,Theft,reported
INC601579,2025/08/24,CL1010,Gauteng,VIP Threat,resolved
INC601580,2025/09/08,CL1372,Mpumalanga,Alarm Trigger,in_progress
INC601581,2025/08/23,CL1273,Free State,Assault,reported
INC601582,2025/07/16,CL1064,Gauteng,Suspicious Vehicle,reported
INC601583,2025/08/15,CL1228,Limpopo,Suspicious Vehicle,in_progress
INC601584,2025/07/07,CL1389,Mpumalanga,Vandalism,escalated
INC601585,2025/06/16,CL1037,Gauteng,Vandalism,in_progress
INC601586,2025/07/21,CL1273,Free State,Suspicious Vehicle,escalated
INC601587,2025/04/13,CL1343,North West,Hijacking,escalated
INC601588,2025/04/08,CL1025,Gauteng,Vandalism,resolved
INC601589,2025/06/15,CL1134,KwaZulu-Natal,Suspicious Vehicle,resolved
INC601590,2025/06/20,CL1272,Free State,Alarm Trigger,resolved
INC601591,2025/09/30,CL1258,Free State,Vandalism,resolved
INC601592,2025/09/01,CL1311,North West,VIP Threat,in_progress
INC601593,2025/06/15,CL1065,Gauteng,Alarm Trigger,escalated
INC601594,2025/09/14,CL1255,Free State,Protest,in_progress
INC601595,2025/05/03,CL1286,Free State,Vandalism,reported
INC601596,2025/07/15,CL1042,Gauteng,Suspicious Vehicle,in_progress
INC601597,2025/06/09,CL1079,Gauteng,Theft,reported
INC601598,2025/05/09,CL1333,North West,Trespass,resolved
INC601599,2025/08/09,CL1051,Gauteng,Suspicious Vehicle,escalated
INC601600,2025/08/28,CL1268,Free State,Accident,resolved
INC601601,2025/04/15,CL1285,Free State,Vandalism,in_progress
INC601602,2025/05/14,CL1216,Limpopo,Trespass,reported
INC601603,2025/06/30,CL1109,KwaZulu-Natal,Trespass,in_progress
INC601604,2025/08/30,CL1162,Western Cape,Accident,reported
INC601605,2025/06/01,CL1116,KwaZulu-Natal,Hijacking,resolved
INC601606,2025/09/13,CL1308,North West,Accident,escalated
INC601607,2025/06/29,CL1136,KwaZulu-Natal,Hijacking,in_progress
INC601608,2025/04/26,CL1058,Gauteng,Protest,reported
INC601609,2025/04/13,CL1194,Western Cape,Assault,escalated
INC601610,2025/06/11,CL1016,Gauteng,VIP Threat,in_progress
INC601611,2025/05/31,CL1079,Gauteng,Assault,escalated
INC601612,2025/09/07,CL1201,Limpopo,Trespass,reported
INC601613,2025/06/21,CL1154,Western Cape,Protest,escalated
INC601614,2025/05/04,CL1235,Limpopo,Theft,in_progress
INC601615,2025/05/04,CL1147,KwaZulu-Natal,Theft,escalated
INC601616,2025/09/08,CL1126,KwaZulu-Natal,Trespass,reported
INC601617,2025/05/20,CL1307,North West,Theft,resolved
INC601618,2025/09/20,CL1303,North West,VIP Threat,resolved
INC601619,2025/05/25,CL1385,Mpumalanga,Hijacking,escalated
INC601620,2025/06/03,CL1242,Limpopo,Theft,in_progress
INC601621,2025/05/01,CL1152,Western Cape,Suspicious Vehicle,escalated
INC601622,2025/05/21,CL1397,Mpumalanga,Vandalism,reported
INC601623,2025/07/07,CL1030,Gauteng,Protest,reported
INC601624,2025/07/27,CL1306,North West,Trespass,reported
INC601625,2025/09/17,CL1034,Gauteng,Suspicious Vehicle,escalated
INC601626,2025/04/15,CL1394,Mpumalanga,Trespass,in_progress
INC601627,2025/06/23,CL1009,Gauteng,Protest,escalated
INC601628,2025/06/24,CL1202,Limpopo,Trespass,reported
INC601629,2025/04/22,CL1217,Limpopo,Assault,in_progress
INC601630,2025/06/05,CL1197,Western Cape,Vandalism,resolved
INC601631,2025/09/01,CL1367,Mpumalanga,Assault,in_progress
INC601632,2025/04/08,CL1282,Free State,Protest,resolved
INC601633,2025/04/12,CL1298,Free State,Accident,resolved
INC601634,2025/06/04,CL1057,Gauteng,Accident,reported
INC601635,2025/07/07,CL1117,KwaZulu-Natal,Accident,reported
INC601636,2025/08/24,CL1208,Limpopo,Hijacking,reported
INC601637,2025/05/24,CL1235,Limpopo,Hijacking,reported
INC601638,2025/07/21,CL1079,Gauteng,Accident,in_progress
INC601639,2025/06/24,CL1123,KwaZulu-Natal,Hijacking,resolved
INC601640,2025/08/19,CL1160,Western Cape,Suspicious Vehicle,in_progress
INC601641,2025/05/05,CL1258,Free State,Alarm Trigger,escalated
INC601642,2025/06/23,CL1039,Gauteng,Accident,reported
INC601643,2025/08/02,CL1327,North West,Alarm Trigger,reported
INC601644,2025/08/14,CL1075,Gauteng,Theft,resolved
INC601645,2025/07/21,CL1057,Gauteng,Accident,escalated
INC601646,2025/05/16,CL1167,Western Cape,Theft,in_progress
INC601647,2025/05/18,CL1209,Limpopo,Hijacking,resolved
